source,city,category,type,code,title,price,biomaterial_price,turnaround_time,url,scraped_at
Helix,Екатеринбург,Все анализы,analysis,07-025,Поверхностный антиген вируса гепатита B (HBsAg),375,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-025,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-016,"Антитела к предраннему белку цитомегаловируса (CMV IEA, IgM/IgG)",970,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-016,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-018,"Антитела к цитомегаловирусу (Cytomegalovirus, IgM)",695,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-018,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-019,"Антитела к эхинококку (Echinococcus, IgG)",625,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-019,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-020,"Антитела к капсидному белку вируса Эпштейна – Барр (EBV VCA, IgM)",695,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-020,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-028,"Антитела к хеликобактеру пилори (Helicobacter pylori, IgG), количественно",765,,До 5 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-028,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-030,"Антитела к вирусу простого герпеса (HSV 1/2, IgG)",825,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-030,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-042,"Антитела к вирусу краснухи (Rubella, IgM)",715,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-042,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-033,"Антитела к вирусу кори (Measles Virus, IgG)",695,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-033,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-035,"Антитела к микоплазме хоминис (Mycoplasma hominis, IgA)",710,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-035,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-040,"Антитела к вирусу краснухи (Rubella, IgG), количественно",595,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-040,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-043,"Антитела к токсокаре (Toxocara, IgG), титр",565,,До 5 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-043,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-044,"Антитела к токсоплазме гонди (Toxoplasma gondii, IgG), количественно",610,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-044,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-031,"Антитела к вирусу простого герпеса (HSV 1/2, IgM)",565,,До 3 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-031,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-037,"Антитела к описторхам (Opisthorchis, IgG)",620,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-037,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,07-034,Антитела к микобактерии туберкулеза (Mycobacterium tuberculosis),1725,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/07-034,2026-08-02T07:17:09.253Z
